response_id,grna_target,n_nonzero_trt,n_nonzero_cntrl,pass_qc,p_value,log_2_fold_change,stage,z_orig,xi,omega,alpha,significant
X41,Rac1,459,55297,True,0.1,-0.2780855113556715,1,-0.6997148844721082,,,,False
X41,Gng12,454,55302,True,0.1,0.041699972299451105,1,0.18700431041246154,,,,False
X42,Ebf1,408,53963,True,0.1,0.17837932833274728,1,0.3183272015756242,,,,False
X43,Klf7,1175,115074,True,0.1,-0.07602333368926217,1,-0.18405356596269484,,,,False
X45,Gria4,531,61644,True,0.1,0.1014875769651935,1,0.1782730747699921,,,,False
X51,Nos3,681,55863,True,0.1,-0.19309180363260658,1,-0.5333883053202548,,,,False
X52,Ncoa3,637,107744,True,0.1,-0.2233250255976742,1,-0.24047564773999616,,,,False
X53,Itgav,284,45064,True,0.1,-0.7631986157099968,1,-0.8685247934332757,,,,False
X54,Nr4a2,532,49078,True,0.1,-0.06500069911851458,1,-0.1427671800613666,,,,False
X54,Gclm,217,49393,True,0.1,-0.1402470790672261,1,-0.20195198969781417,,,,False
X54,Il2rg,520,49090,True,0.1,0.2917332572839255,1,0.6873405745925286,,,,False
X55,Crem,321,52585,True,0.1,-0.163844052691287,1,-0.24328763494560962,,,,False
X56,Cxcr4,337,47327,True,0.1,0.2809076627802476,1,0.3982524888169359,,,,False
X58,Klf10,363,51644,True,0.1,-0.6558896782240282,1,-0.7969951436232816,,,,False
X58,Rac1,277,51730,True,0.1,-0.7142446575168364,1,-0.7534091957648922,,,,False
X6,Nr5a2,1078,129336,True,0.1,0.03546808327736706,1,0.14520960003668196,,,,False
X6,Arid1b,873,129541,True,0.1,0.05508446704699832,1,0.208754137436485,,,,False
X61,Nfatc1,1551,84663,True,0.1,-0.163016915070755,1,-0.4974453691431867,,,,False
X61,Dach1,1422,84792,True,0.1,-0.0011782337886909744,1,-0.00756822226744464,,,,False
X62,Eng,771,71469,True,0.1,0.31535427806679905,1,0.3845799462749927,,,,False
X63,Atf3,472,49123,True,0.1,0.11646672427286031,1,0.2042743561835857,,,,False
X63,Cdkn1c,300,49295,True,0.1,0.12594745201641455,1,0.16589313660715152,,,,False
X64,Nfib,428,47513,True,0.1,0.14969928336460914,1,0.32964307540059745,,,,False
X65,Bsg,459,33542,True,0.1,-0.40427445228448455,1,-0.6923902011799845,,,,False
X66,Tek,393,64448,True,0.1,-0.2298028761047881,1,-0.26122847201331956,,,,False
X67,Klf10,455,62913,True,0.1,0.3316053938784158,1,0.46605700096899655,,,,False
X67,Itgav,358,63010,True,0.1,-0.6435403463183089,1,-0.4549604752529358,,,,False
X67,Klf7,612,62756,True,0.1,0.36333406311445415,1,0.5051554638184377,,,,False
X67,Smad5,271,63097,True,0.1,0.7342772303257732,1,0.6054015123062692,,,,False
X69,Atf3,635,75751,True,0.1,0.35176273321281926,1,0.4038748002831074,,,,False
X69,Il2rg,748,75638,True,0.1,0.2864348999406925,1,0.3514702342144465,,,,False
X7,Slc6a6,1177,152600,True,0.1,0.06029321824023093,1,0.26379653013169585,,,,False
X71,Eno1,340,36777,True,0.1,-0.671147980003866,1,-0.7160825427386883,,,,False
X72,Piezo1,1286,118034,True,0.1,-0.15927061264484266,1,-0.2783125839491919,,,,False
X73,Creb5,346,42850,True,0.1,0.11997151419519891,1,0.23223583704568806,,,,False
X76,Ahr,434,81132,True,0.1,-0.062370048822430135,1,-0.07080375997131809,,,,False
X77,Nfatc1,1345,79208,True,0.1,-0.16489138888727695,1,-0.2720958564459694,,,,False
X78,Gjc1,464,46093,True,0.1,0.16008377754913639,1,0.11561982917935949,,,,False
X79,Mecom,419,39254,True,0.1,0.24575834518014705,1,0.45989454699154275,,,,False
X79,Adgrl2,338,39335,True,0.1,-0.8900403483297765,1,-0.8588581162874204,,,,False
X79,Sox5,298,39375,True,0.1,-0.7696023413973059,1,-0.7792793529932033,,,,False
X79,Ptk2,232,39441,True,0.1,-0.9801982454056724,1,-0.7766804451359608,,,,False
X80,Cdkn1c,253,44527,True,0.1,-0.7636159517168739,1,-0.5495098227828162,,,,False
X82,Ncoa1,292,61417,True,0.1,0.2653545645938227,1,0.19864946879789175,,,,False
X83,Ccnd1,377,71627,True,0.1,-0.4896073169436743,1,-0.21867268234635706,,,,False
X83,Klf10,528,71476,True,0.1,-0.38644962486771206,1,-0.2517208111624356,,,,False
X86,Gata2,360,38749,True,0.1,-0.6402823744302371,1,-0.637021165862486,,,,False
X86,Rac1,215,38894,True,0.1,-0.6688954512474741,1,-0.5438831853800649,,,,False
X9,Rad21,822,135427,True,0.1,-0.08021167713112476,1,-0.29124987775899747,,,,False
X9,Rac1,761,135488,True,0.1,0.10212630360830577,1,0.3763277840722956,,,,False
X90,Klf7,631,58352,True,0.1,0.42896036554099304,1,0.38418024376581317,,,,False
X91,Ptprm,394,54521,True,0.1,0.4263133863257931,1,0.3376146306103883,,,,False
X93,Tek,374,53625,True,0.1,0.20880954778037442,1,0.12102553922941574,,,,False
X97,Cd47,259,51765,True,0.1,-0.40022852169635215,1,-0.14742068929020669,,,,False
X1,Itgb1,1529,178458,True,0.104,-0.0236240345356995,1,-0.14514992743335303,,,,False
X1,Crim1,724,179263,True,0.104,0.05726793175709233,1,0.24544226264699046,,,,False
X100,Nfib,409,52027,True,0.104,-0.5722683468160135,1,-0.17803945189074824,,,,False
X12,Gng12,902,163613,True,0.104,0.02977259888938466,1,0.09456096263354494,,,,False
X14,Fos,942,150525,True,0.104,-0.04614201497845194,1,-0.14279451097076673,,,,False
X17,Ebf1,981,111847,True,0.104,0.08743572999292759,1,0.3155730100724468,,,,False
X17,Nr5a2,893,111935,True,0.104,0.08555174199117577,1,0.31283572826387246,,,,False
X18,Ets2,1232,138591,True,0.104,-0.07368353610338474,1,-0.29115172044992604,,,,False
X19,Foxp1,959,151613,True,0.104,0.04990377379467059,1,0.1690633867735562,,,,False
X2,Myef2,1390,160912,True,0.104,-0.02461748951809728,1,-0.13264489150126743,,,,False
X2,Cdkn1c,939,161363,True,0.104,-0.02388364971149759,1,-0.10499729561023456,,,,False
X20,Nedd4,694,86413,True,0.104,-0.11481484643267681,1,-0.4361143013590152,,,,False
X20,Il2rg,1022,86085,True,0.104,-0.09147384723333474,1,-0.4325635519163845,,,,False
X20,Slc6a6,741,86366,True,0.104,-0.11816882527265093,1,-0.46647972721396563,,,,False
X21,Disc1,241,95099,True,0.104,0.2515897911582652,1,0.4612865685554129,,,,False
X21,Cxcl12,882,94458,True,0.104,0.14762370167465289,1,0.5015766571297973,,,,False
X22,Foxp1,458,86382,True,0.104,0.178892121113563,1,0.4252649235110281,,,,False
X22,Pkm,628,86212,True,0.104,0.13890248721911114,1,0.39813670960363445,,,,False
X24,Ahr,724,123753,True,0.104,-0.09157814565120148,1,-0.25395711890783046,,,,False
X25,Ebf1,1393,126118,True,0.104,0.04184032647318414,1,0.172076867162691,,,,False
X26,Fzd6,304,98682,True,0.104,-0.20716576752301563,1,-0.31494602472507727,,,,False
X27,Mxi1,481,73441,True,0.104,-0.12924882381365776,1,-0.34010967877884685,,,,False
X27,Junb,533,73389,True,0.104,0.17866510783545309,1,0.4785847619102039,,,,False
X30,Ncoa3,717,82596,True,0.104,0.005591805154328888,1,0.07025063719409778,,,,False
X31,Nedd4,781,118245,True,0.104,-0.030830924257146286,1,-0.07615432335698126,,,,False
X31,Mcam,733,118293,True,0.104,-0.03408247868414005,1,-0.08055196262396212,,,,False
X31,Hspa5,903,118123,True,0.104,-0.01983588527887825,1,-0.051555325018295156,,,,False
X31,Piezo2,1420,117606,True,0.104,-0.010335639021888277,1,-0.03381087432448019,,,,False
X32,Ncoa1,454,97670,True,0.104,0.1220737993263441,1,0.2570472547486737,,,,False
X33,Rel,722,87542,True,0.104,0.1799416190047527,1,0.46175173122228796,,,,False
X33,Gja1,814,87450,True,0.104,0.17785691473046672,1,0.4890535771895175,,,,False
X34,Disc1,363,87456,True,0.104,0.09463282563411557,1,0.2253016856536936,,,,False
X34,Myef2,842,86977,True,0.104,-0.1473072168002476,1,-0.49656724351540427,,,,False
X34,Mest,926,86893,True,0.104,-0.16495816181848433,1,-0.5669257109894864,,,,False
X34,Hspa5,845,86974,True,0.104,0.04687652325836744,1,0.17785734132050954,,,,False
X35,Foxk2,529,109279,True,0.104,0.05377436340923225,1,0.11327607888872677,,,,False
X38,Tgfbr1,1089,67336,True,0.104,-0.14357916923555525,1,-0.6132461701766794,,,,False
X39,Egln1,865,107299,True,0.104,0.08010069647986384,1,0.20470250801430154,,,,False
X39,Plagl1,1012,107152,True,0.104,-0.11246435024955304,1,-0.292970709546978,,,,False
X39,Slc6a6,821,107343,True,0.104,0.09651440460964444,1,0.24226687446687195,,,,False
X4,Ccnd1,680,126925,True,0.104,-0.14400239773892576,1,-0.5882321403017753,,,,False
X4,Prdm16,1196,126409,True,0.104,0.029556097780752744,1,0.17013947404874769,,,,False
X4,Tgfbr2,786,126819,True,0.104,0.051929496812316955,1,0.24338086192787256,,,,False
X40,Calcrl,890,103411,True,0.104,0.105035379464117,1,0.2746564752361356,,,,False
X40,Gja1,926,103375,True,0.104,-0.12173113948484637,1,-0.3078416002385891,,,,False
X41,Heg1,341,55415,True,0.104,-0.32410347621479385,1,-0.6610798868073448,,,,False
X43,Smad4,902,115347,True,0.104,-0.09984550898322375,1,-0.21246949388870762,,,,False
X47,Nr6a1,443,70934,True,0.104,-0.03493309410151557,1,-0.06476184456734603,,,,False
X48,Epha4,448,55076,True,0.104,-0.13799499938769966,1,-0.2799875270921717,,,,False
X52,Tfdp1,535,107846,True,0.104,0.1265334607019355,1,0.2056057878194302,,,,False
X54,Ncoa1,207,49403,True,0.104,-0.14336372049146906,1,-0.18668826642747852,,,,False
X54,Mxi1,372,49238,True,0.104,-0.07239179715042088,1,-0.15730488071796778,,,,False
X54,Dach1,649,48961,True,0.104,-0.02675542721918056,1,-0.0640068613724616,,,,False
X55,Smad1,293,52613,True,0.104,-0.17228047586126038,1,-0.2213049453047011,,,,False
X56,Ccser1,183,47481,True,0.104,-0.5355159805962977,1,-0.41965450103345814,,,,False
X57,Foxp1,251,38135,True,0.104,-0.4849358899965921,1,-0.7127370789947678,,,,False
X57,Fzd4,452,37934,True,0.104,0.038140759206238606,1,0.14459569359073982,,,,False
X58,E2f3,385,51622,True,0.104,-0.6472058245188892,1,-0.7915564031751976,,,,False
X6,Sp4,653,129761,True,0.104,0.052277152164553975,1,0.1697057791130221,,,,False
X6,Vezf1,1279,129135,True,0.104,0.04902837378875624,1,0.22380733397643904,,,,False
X61,Adgrl1,416,85798,True,0.104,0.09193785895962048,1,0.153370288201809,,,,False
X63,Dusp3,437,49158,True,0.104,0.12053024338841833,1,0.15015480588076163,,,,False
X65,Casp8,256,33745,True,0.104,-0.53987282879394,1,-0.7089209095663916,,,,False
X65,Hdac7,273,33728,True,0.104,-0.46140919989518725,1,-0.6814354546711409,,,,False
X68,Tgfbr1,697,37823,True,0.104,-0.22942744833816686,1,-0.5511247857114656,,,,False
X68,Ephb4,264,38256,True,0.104,-0.37154599525086063,1,-0.5149341156335329,,,,False
X69,Eng,780,75606,True,0.104,0.29994076177297657,1,0.3999135687979882,,,,False
X7,Pon3,1152,152625,True,0.104,0.05881725551716244,1,0.2495316854654935,,,,False
X70,Hif1a,243,38173,True,0.104,-0.6792447573049127,1,-0.7897565509067549,,,,False
X72,Ncl,863,118457,True,0.104,-0.226868440535684,1,-0.3212664298321455,,,,False
X72,Zfhx3,473,118847,True,0.104,-0.30984710101688506,1,-0.3089037461534178,,,,False
X73,Myef2,408,42788,True,0.104,-0.41010041736456415,1,-0.6360475762418907,,,,False
X78,Egfl7,359,46198,True,0.104,0.06412272463414226,1,0.09356814828469646,,,,False
X79,Pbx1,371,39302,True,0.104,-0.7308135036652512,1,-0.7861532367119688,,,,False
X79,Rad21,247,39426,True,0.104,-0.8481258368940132,1,-0.8226510591488444,,,,False
X79,Nfia,658,39015,True,0.104,-0.5528325977543052,1,-0.8809320542221671,,,,False
X8,Zfhx3,559,142928,True,0.104,-0.09351898729553554,1,-0.2794393638167982,,,,False
X80,Flt1,220,44560,True,0.104,0.5183027326682126,1,0.4982810988138729,,,,False
X82,Id3,443,61266,True,0.104,-0.2628394653384323,1,-0.21060382587149062,,,,False
X83,Fos,449,71555,True,0.104,0.4504780227191052,1,0.35947472645039746,,,,False
X88,Npas3,362,41621,True,0.104,0.3871241490656967,1,0.3570582961641395,,,,False
X88,Piezo1,391,41592,True,0.104,0.31416602960931783,1,0.299190155844506,,,,False
X90,Prdm1,585,58398,True,0.104,-0.2928834837413312,1,-0.20070864558014495,,,,False
X90,Mdh2,303,58680,True,0.104,-0.36783253267741856,1,-0.17997755154221654,,,,False
X91,Egfl7,382,54533,True,0.104,0.3146141562143434,1,0.2308108366233935,,,,False
X92,Rel,536,57742,True,0.104,-0.36750471770582216,1,-0.2767348258156589,,,,False
X93,Gclm,278,53721,True,0.104,0.26760879671756754,1,0.13074981894047027,,,,False
X93,Arl15,575,53424,True,0.104,0.15367071118971154,1,0.10841387260453335,,,,False
X94,Gclm,260,54439,True,0.104,-0.533846865044227,1,-0.2249548849773381,,,,False
X95,Prdm5,342,54577,True,0.104,-0.5250957889779269,1,-0.24508201624538006,,,,False
X95,Cxcl12,618,54301,True,0.104,-0.3363586728174415,1,-0.2282432591040273,,,,False
X97,Smad4,419,51605,True,0.104,-0.3000364686746355,1,-0.1351153104915469,,,,False
X10,Itgav,989,151715,True,0.108,0.053917026510130306,1,0.22025766718789225,,,,False
X100,Adgrl2,455,51981,True,0.108,1.313983607850579,1,0.8404628230222426,,,,False
X11,Pbx1,900,103902,True,0.108,-0.02043577636268168,1,-0.07976514523869374,,,,False
X15,Egln1,1022,121056,True,0.108,-0.06693581888638622,1,-0.28708798646686934,,,,False
X16,Rora,1043,121477,True,0.108,-0.037804549911638397,1,-0.14668133630703473,,,,False
X18,Plxna2,689,139134,True,0.108,0.06829548462997614,1,0.20671215435104348,,,,False
X18,Rac1,846,138977,True,0.108,0.06740465607783985,1,0.22548308601757952,,,,False
X20,Egln1,739,86368,True,0.108,-0.12003868162039666,1,-0.47904846482473784,,,,False
X22,Slc6a6,575,86265,True,0.108,0.15930271422582187,1,0.4263530617929043,,,,False
X22,Dag1,300,86540,True,0.108,0.19343461469004541,1,0.37682768001042805,,,,False
X26,Elf1,426,98560,True,0.108,-0.18965221912535402,1,-0.34564728020581303,,,,False
X27,Acvr2a,419,73503,True,0.108,-0.16684404242442508,1,-0.3740666787845018,,,,False
X27,Plxnd1,480,73442,True,0.108,0.18587597253129928,1,0.48351297752042277,,,,False
X29,Dusp3,746,96287,True,0.108,0.16976320213625673,1,0.5061562820810175,,,,False
X30,Id1,1247,82066,True,0.108,-0.16375717838259884,1,-0.7079471022679245,,,,False
X33,Cdkn1c,443,87821,True,0.108,-0.13188359257928006,1,-0.23993782571843378,,,,False
X33,Smad1,510,87754,True,0.108,-0.09238284863964452,1,-0.18138599951944667,,,,False
X35,Tfdp1,541,109267,True,0.108,0.0309770063083894,1,0.06508278058345612,,,,False
X35,Smad5,538,109270,True,0.108,0.024958872967646428,1,0.05248876726941357,,,,False
X36,Fkbp8,670,110158,True,0.108,0.06065061749338607,1,0.16372745737998648,,,,False
X37,Creb5,632,86115,True,0.108,-0.06641626583627591,1,-0.1318334977776441,,,,False
X4,Egfl7,851,126754,True,0.108,0.012555418441007049,1,0.06317935028866939,,,,False
X4,Icam2,1002,126603,True,0.108,0.02379538322657826,1,0.12437623472486231,,,,False
X40,Epas1,1264,103037,True,0.108,0.08301108297075377,1,0.2567313598898202,,,,False
X41,Plagl1,768,54988,True,0.108,0.02350295517216594,1,0.16075912626969305,,,,False
X43,Tgfbr2,637,115612,True,0.108,-0.10509564450482856,1,-0.18804656854047247,,,,False
X43,Cd47,687,115562,True,0.108,0.12721304536701084,1,0.24920950751638646,,,,False
X44,Calcrl,1272,101483,True,0.108,-0.07285387505656438,1,-0.22439798443007847,,,,False
X45,Nr6a1,385,61790,True,0.108,0.09560495606869335,1,0.14632256208166264,,,,False
X45,Nr5a2,534,61641,True,0.108,0.06896153273841765,1,0.12604072066417293,,,,False
X46,Adgre5,674,122764,True,0.108,-0.0830900126264682,1,-0.1578172607409442,,,,False
X47,Epha4,651,70726,True,0.108,-0.022820953250411335,1,-0.054149293472426176,,,,False
X47,Flt1,308,71069,True,0.108,-0.06004467892480747,1,-0.09096896050897625,,,,False
X47,Il2rg,712,70665,True,0.108,-0.009461210052107205,1,-0.022266429976596704,,,,False
X49,Bmpr2,852,89722,True,0.108,0.11956185846037304,1,0.2530958233859069,,,,False
X5,Junb,1104,130580,True,0.108,0.08159334011677366,1,0.4063480974997016,,,,False
X51,Zfhx3,339,56205,True,0.108,0.11444821619936807,1,0.27176143370310435,,,,False
X51,Gng12,472,56072,True,0.108,0.09092833514909504,1,0.27847719700938184,,,,False
X51,Sox13,665,55879,True,0.108,0.08370127731676202,1,0.26679626372943727,,,,False
X53,Adgre5,321,45027,True,0.108,0.060356079392364315,1,0.14690012427296775,,,,False
X54,Icam2,320,49290,True,0.108,-0.09303236088987088,1,-0.1605821030579565,,,,False
X55,Acvr1,275,52631,True,0.108,-0.19321872814330732,1,-0.2697927107329238,,,,False
X58,Smad5,247,51760,True,0.108,-0.7553115053746469,1,-0.7128126253630989,,,,False
X59,Plagl1,1183,116253,True,0.108,0.07560946021277282,1,0.18187158456133118,,,,False
X6,Ocln,635,129779,True,0.108,0.0730009417133326,1,0.23362181785394648,,,,False
X6,Idh2,649,129765,True,0.108,-0.13042949033829654,1,-0.3931501809796108,,,,False
X62,Egln2,516,71724,True,0.108,0.32618442746507625,1,0.3299622401732983,,,,False
X66,Ncoa1,273,64568,True,0.108,-0.3933933713716993,1,-0.29806611385412457,,,,False
X66,Ncoa3,362,64479,True,0.108,-0.40003228448120254,1,-0.3332923100838078,,,,False
X67,Arnt,537,62831,True,0.108,0.3594781323374896,1,0.4929044486553546,,,,False
X67,Auts2,478,62890,True,0.108,0.543710123346969,1,0.5199002453891228,,,,False
X69,Ahr,423,75963,True,0.108,0.3193790197547628,1,0.34368968284326906,,,,False
X70,Notch1,260,38156,True,0.108,-0.7192103434261004,1,-0.8284176295830266,,,,False
X70,Ptk2,219,38197,True,0.108,-0.6812698758851683,1,-0.7467795319003483,,,,False
X73,Acvr2a,376,42820,True,0.108,0.22286349052572163,1,0.4180301701315638,,,,False
X73,Nr4a2,542,42654,True,0.108,-0.3763154144389631,1,-0.692663849806168,,,,False
X73,Ahr,260,42936,True,0.108,-0.5531339414954797,1,-0.6525729998137907,,,,False
X73,Plxna2,264,42932,True,0.108,0.2341102594697313,1,0.37041029742590337,,,,False
X75,Itgb1,324,38315,True,0.108,-0.8512750492043022,1,-0.6760708941861666,,,,False
X76,Casp8,479,81087,True,0.108,-0.06347519161628234,1,-0.07635973830868183,,,,False
X76,Cd81,511,81055,True,0.108,0.18873261854063195,1,0.24627375172216145,,,,False
X78,Adgrl2,395,46162,True,0.108,-0.39182039635423926,1,-0.47095252298663576,,,,False
X78,Gng12,273,46284,True,0.108,-0.47333791370332357,1,-0.4441010814988923,,,,False
X79,Gjc1,340,39333,True,0.108,-0.807092681058867,1,-0.8984933618515718,,,,False
X79,Ahr,242,39431,True,0.108,-0.8925654072880107,1,-0.797133514249469,,,,False
X79,Vezf1,398,39275,True,0.108,-0.5712488124410307,1,-0.762322410141237,,,,False
X8,Prdm5,829,142658,True,0.108,0.0820001312259846,1,0.32015018688760427,,,,False
X8,Rora,1243,142244,True,0.108,0.06267437654821695,1,0.3001375649800883,,,,False
X83,Piezo1,815,71189,True,0.108,0.25098423867040154,1,0.275591627662167,,,,False
X85,Flt1,276,67626,True,0.108,-0.556584007307487,1,-0.2947800427655073,,,,False
X86,Zfpm1,235,38874,True,0.108,0.2813292906453615,1,0.33778187127787795,,,,False
X86,Arl15,427,38682,True,0.108,-0.560810205844902,1,-0.626047424013412,,,,False
X86,Gja1,384,38725,True,0.108,-0.5853411145933265,1,-0.6100292276857453,,,,False
X86,Bmpr2,395,38714,True,0.108,-0.528054538126522,1,-0.5691519956053721,,,,False
X87,Gata2,1041,124357,True,0.108,-0.07171278487831856,1,-0.08268935828892099,,,,False
X88,E2f7,263,41720,True,0.108,0.42535058060976105,1,0.349095192632409,,,,False
X9,Creb5,845,135404,True,0.108,0.10701956396808221,1,0.41149018257221387,,,,False
X91,Junb,457,54458,True,0.108,0.37619415947307644,1,0.3105263962658221,,,,False
X95,Yap1,391,54528,True,0.108,-0.4308374746986381,1,-0.2226365826466843,,,,False
X95,Icam2,441,54478,True,0.108,-0.43301915337621644,1,-0.23243960940315228,,,,False
X96,Mecom,504,46430,True,0.108,-0.38218889517578347,1,-0.21966266175901594,,,,False
X99,Foxo1,820,74034,True,0.108,0.5325129062179617,1,0.20483538227070539,,,,False
X1,Atf3,1623,178364,True,0.112,0.038317166678264236,1,0.24468973589964962,,,,False
X1,Cd47,1084,178903,True,0.112,0.045550842598069075,1,0.2383363844810596,,,,False
X10,Arnt,1374,151330,True,0.112,-0.04975934236189339,1,-0.23426480694754073,,,,False
X100,Nfatc1,867,51569,True,0.112,0.9522655014818877,1,0.7528692345054065,,,,False
X11,Foxk2,448,104354,True,0.112,-0.04034385936826279,1,-0.11012743664188882,,,,False
X12,Ogdh,2392,162123,True,0.112,0.0041221207140118565,1,0.020082729861289273,,,,False
X13,Ahr,711,127521,True,0.112,0.0991285282730221,1,0.32248352161663363,,,,False
X14,Klf12,1882,149585,True,0.112,0.07382916149464513,1,0.3404433501651116,,,,False
X14,Il2rg,1513,149954,True,0.112,0.07412053939869612,1,0.31347593528134937,,,,False
X15,Ogdh,1971,120107,True,0.112,0.050305027777313605,1,0.3190287102604786,,,,False
X17,Foxk2,415,112413,True,0.112,0.13525968982430658,1,0.3356121509774795,,,,False
X18,Foxj3,769,139054,True,0.112,0.06765435519311236,1,0.21792869057171274,,,,False
X18,Hspa5,1074,138749,True,0.112,-0.08401305235450973,1,-0.30934073162844244,,,,False
X2,Ctbp2,960,161342,True,0.112,-0.02316713178417107,1,-0.1065244456911984,,,,False
X2,Dusp3,1308,160994,True,0.112,-0.016159344344685245,1,-0.08266400928556643,,,,False
X20,Mxi1,870,86237,True,0.112,0.06511824012330258,1,0.3026220411919667,,,,False
X20,Dusp3,770,86337,True,0.112,-0.11371414174583361,1,-0.46350425704578846,,,,False
